text,label
"""
Excellent! That would be great. The comments found at its peer review should also be very helpful, but I haven't had any time to actually act upon those suggestions. Cheers. —Hello! """,0
"How do you know he is dead.  Its just his plane that crashed.  Jeezz, quit busting his nuts, folks.",1
"You are a know it all.....Jimbo! 

Why don't you get a life instead of sitting in front of your computer all day. The high priestess of knowledge, indeed!",1
"Ok, I just ask. For your experience, what you think about the portal?",0
"November 2014 (UTC)

  I agree with .   Clearly Santilak is using up his usual bag of tricks. SantiLak, please discuss the article courteously and professionally. 2.177.207.221  08:38, 28",0
"""
Ok, I like the pyx lax track very much indeed. If you could point me towards other greek trad music, that would be great, and greawt for me. Here are some Irish - , .  Non visto ... Provvedi """,0
"where's with pitchforks already?   17:09, 16 Jun 2005 (UTC)",0
"I'm disappointed it wasn't a successful run, but it",0
"""

Elvis... Crying in the Chapel  Feudalist  """,0
"Please refrain from adding nonsense to Wikipedia, as you did to Fisting. It is considered vandalism. If you would like to experiment, use the sandbox.   tlka",0
Is Jeff Garcia gay or not?,0
The section is useful info and should stay - you are clearly wrong.,0
"""
It needs to be included, in the context of 1993 as well.  I'll try and dig up some sources.  User Talk  Review me! """,0
"Sprecher Brewery 

I took the tour this christmas when visiting my sister. We were charged an extra $1 for the glass. Their website may not be updated but that IS the current pricing.",0
"iPad talk page 

Why did you remove that IP's edit to the talk page? It wasn't spam...",0
The real personal attacks are the repeated undoing of my edits by everyone else.,0
"the communist states ==

all three call themselves as the socialist states. communist is the word that westerner use. so should that name be changed?

==",0
"Boze Hadleigh, a journalist, interviewer and writer primarily of gossip about homosexuals of Hollywood.",0
"Y2kgtp actually reverted the vandalism, I did not.",0
"Yes, I have read them both, and I will now ask you to provide back-up for your story. Not that it matters in the least, the one religion is as bad as the other. But you better have some proof for your claims. ChatNoir",0
"I think the error is that it is grams not kilograms. So 1.5 kg. I'm editing the article til we have a better result. If I'm wrong please change it back.  23:10, 31 Dec 2004 (UTC)",0
"""
As he has asked admins not to comment, I will refrain from doing so. I did however remove a personal attack against him; if anyone wishes to discuss this action, please email me. &Windows; """,0
"We can agree to disagree on the relative merits of the fish and the character, but the red seabream is part of family Sparidae anyway. So that's usage outside North America right there.",0
You've also forgotten these Premier Leagues.... But still written in English.,0
What a motherfucking piece of crap those fuckheads for blocking us!,1
"You sir are an imbecile, and a pervert.",1
"Infobox hurricane season 

It's pretty much complete. I need to make some documentation, and possibly tweak things that may pop up. You might want to test it out, so if there are questions or suggestions, I can go ahead and address them.",0
Show me where on Wikipedia it says the table width has to be 70% wide Collectonian. Why can't you answer my question?,0
"Why was this article marked for fixing? I was hoping that there would be some guidelines here on the talk page, for further research and edits. The article looks okay to a cursory reading by a non-Wiki reader.",0
"""

Castro-lite
WebLuis continues to revert to his watered-down, preferred image of Castro. He has not backed up his edits with any facts, only whined about """"personal attacks"""" (some nonexistent) and empty statements.  04:56, 25 Mar 2005 (UTC)""",0
"Antonov revert 
If you didn't like the red-link removals, why don't you just add them to the table I made? Also, you reverted the edit where I only added the logo of Antonov (it said so in the edit summary).",0
"I never edited the content of your comments, please correct your false accusation.",0
REDIRECT Talk:José Manuel Rojas,0
This represents your immaturity and consistence at disruptive behaviour. — | talk,0
"Part of editing for an encyclopedia is reducing extraordinary claims to ordinary fact
I assume that this is meant in a derogatory fashion? 194.81.33.9",0
"CfD nomination of Category:Wikipedia administrators
I have nominated  for deletion. Your opinions on the matter are welcome; please participate in the discussion by adding your comments at the discussion page. Thank you.   ☎",0
"I'm also a sock puppet of this account...SUPRISE!!
-sincerely,
            The man that will track you down from the Internet and kill you",1
Are you fucker mother fucker have nothing to do but block University computers. Go and suck cocks,1
"It's from one of the many books on various bands... I thought it was from Cult Rockers, but I just checked and Supertramp isn't in there.  I will seek out a source for this quote. -",0
I've explained my reasoning for this block at User_talk:Gwen_Gale#User:Professional_Assassin.,0
When an article is created about that album then a disambiguation page will be created.,0
"two reversions on Hezbollah 

Could you explain on the talk page why you have reverted my edit twice?",0
DISLIKE RACISM AND I CAN SEE THAT YOU HAS PROBLEMS WITH PEOPLE WHO SPEAKS SPANISH. YOU ARE AN ANTISEMITE TOO.,1
"""
The name """"Yuen Lou"""" looks to be just a variation of """"Yuen Lo"""", the name Jackie used under his sifu at the opera school.  """,0
"2010]]
[[User talk:Wikireader41/Archive4|Archive 5-Mar 15",0
"""Please discuss how factual, accurate biographical information about Courtney Ford is """"vandalism"""".  I look forward to hearing your evidence.

""",0
"Used Car Expert page/image
Thank you for your note about the image of Used Car Expert magazine - I have had the copyright owner, who gave me permission for the picture email, as above.213.123.123.110",0
"However, it is still in error to assert he doesn't work the equations himself, or that he is handicapped.",0
Pretty humorous comment from someone who promotes the far-leftist blog Daily Kos on his user page,0
Seems we both have some.,0
Don't be evasive.  I shall have to repeat myself.  How many people argued for its deletion?  Don't lock pages when you don't get your own way.  —,0
"""

Gurch is...an interesting fellow.  Just don't take his comments to heart, but take his advice on board 1 Talk/ """,0
"IT WASNT VANDALISM, DICKHEAD",1
"""You need to understand that he is not here do help Wikipedia, he is here with a political mission: """"attack brazilian press"""" (no, I'm not crazy, but I see this crazy people all day, here in Brazil). """,0
"""

 You Suck 

If you don't undelete the page """"Barry Dejay"""" I will %$#@ you!""",1
"""
See Internet_Explorer#Market share history overview by year and version. IE7 is with us for some time to come, like it or not. But if others using it have no problems, that's fine, I'm not worried about my specific workplace.  come howl! """,0
I like the example given on the following post - http://theautomaticearth.blogspot.com/2011/07/july-28-2011-real-black-real-swan.html 167.30.73.70,0
"Blocking Mardyks 

Guess what? Loser! Know what a cockblocker is? Hahahaha ~M~ 71.39.183.86",1
"and I don't want to use it again. I don't understand why FayssalF insists on NAccount. I could have wrote to him using any other account, maybe he would have kept it instead of NAccount",0
"Thank you 

I just wanted to say it.",0
Nobody cares.  Seriously.  It's just self-referential trivia. Guy (),0
"i understand what i see, i do not see scholarship, i see stealing-grasping-greed.   it's animalistic. try this   2+2 = 4   in any culture  ).  switch to math, you wil like it, no levantian in math. )

amanbir

117.226.28.239",0
"I guess u don't know Greek cuz it took u forever to translate,second if u read carefully does not say anything about u..",0
"""

 Holocaust denial 

If there is no actual proof that Jeff Rense advocates holocaust denial, then the category """"Holocaust deniers"""" should be removed.""",0
Wikipedia administrators are defending a mass-murdering psychopath.,1
"Censorship 

It's my understanding that you're supposed to warn someone before asking the administrators to block them.  So consider this a warning.  Don't delete my comments again. -",0
"April 2010 

Your attitude and comments to  are not appreciated.  Please remain civil.",0
". I am certain that it was injury and not sickness, regardless of how it occurred",0
"I told you I won't comment on it again, what more do you want?",0
"(which they are: have you considered that you have irrationally laid waste to six months of my life, which I have dedicated to this project?)",0
"""

Did you scout for sources prior to the prod? Eh, no.... ♦ Dr. Blofeld 

""",0
"""\
You wasted your own time! Take this advice with you: Pull your head out of your ass! Be real and don't spend the rest of your life sucking ass. Have a nice life! Goodbye!  (mailbox) """,1
I also told him that counts of using admin tools for deciding on content and misrepresentation of policy/norms has been sanctioned in the past.,0
